sale_id,date,store,region,category,units,revenue
S5139,2025-01-17,Riccarton,Canterbury,Grocery,11,2886.32
S5140,2025-03-05,Riccarton,Canterbury,Grocery,1,253.55
S5141,2025-11-04,Hamilton Central,Waikato,Electronics,9,2342.94
S5142,2025-06-04,Riccarton,Canterbury,Home,1,287.43
S5143,2025-01-04,Hamilton Central,Waikato,Beauty,10,124.54
S5144,2025-02-13,George St,Otago,Home,12,1946.93
S5145,2025-06-28,Queen St,Auckland,Apparel,3,477.89
S5146,2025-09-18,Lambton,Wellington,Apparel,5,1384.64
S5147,2025-08-02,Lambton,Wellington,Apparel,12,3177.49
S5148,2025-02-05,Hamilton Central,Waikato,Home,3,87.19
S5149,2025-09-16,Riccarton,Canterbury,Grocery,3,266.5
S5150,2025-04-13,George St,Otago,Apparel,5,553.96
S5151,2025-12-04,Riccarton,Canterbury,Grocery,1,184.52
S5152,2025-05-16,Lambton,Wellington,Electronics,8,1111.26
S5153,2025-12-16,Hamilton Central,Waikato,Electronics,3,133.19
S5154,2025-01-08,Lambton,Wellington,Electronics,7,1264.78
S5155,2025-09-25,Queen St,Auckland,Electronics,8,1991.58
S5156,2025-03-22,Lambton,Wellington,Apparel,1,39.13
S5157,2025-02-09,Queen St,Auckland,Beauty,8,257.37
S5158,2025-06-17,Hamilton Central,Waikato,Grocery,3,58.16
S5159,2025-09-09,George St,Otago,Home,9,449.96
S5160,2025-04-14,Hamilton Central,Waikato,Electronics,3,341.12
S5161,2025-12-06,Lambton,Wellington,Apparel,8,457.58
S5162,2025-03-10,Queen St,Auckland,Electronics,10,1688.58
S5163,2025-05-10,Riccarton,Canterbury,Home,12,1303.8
S5164,2025-12-22,Hamilton Central,Waikato,Grocery,9,859.66
S5165,2025-08-17,Lambton,Wellington,Beauty,9,637.29
S5166,2025-07-03,George St,Otago,Electronics,9,889.77
S5167,2025-01-19,Hamilton Central,Waikato,Home,9,208.48
S5168,2025-01-20,Lambton,Wellington,Home,11,3152.96
S5169,2025-12-08,Lambton,Wellington,Home,6,392.4
S5170,2025-07-03,Queen St,Auckland,Grocery,8,1068.12
S5171,2025-08-22,George St,Otago,Electronics,9,473.62
S5172,2025-07-18,Queen St,Auckland,Beauty,4,299.02
S5173,2025-12-09,Riccarton,Canterbury,Electronics,5,377.46
S5174,2025-03-23,Riccarton,Canterbury,Grocery,7,1988.65
S5175,2025-02-09,Lambton,Wellington,Beauty,4,835.16
S5176,2025-01-04,Riccarton,Canterbury,Beauty,9,633.39
S5177,2025-01-18,Queen St,Auckland,Home,7,264.38
S5178,2025-01-13,George St,Otago,Grocery,11,1059.46
S5179,2025-01-16,Lambton,Wellington,Grocery,1,255.58
S5180,2025-05-21,Hamilton Central,Waikato,Home,8,1046.94
S5181,2025-05-03,Hamilton Central,Waikato,Apparel,10,2057.49
S5182,2025-03-21,Riccarton,Canterbury,Beauty,1,122.98
S5183,2025-05-12,Riccarton,Canterbury,Apparel,10,1963.0
S5184,2025-06-03,Riccarton,Canterbury,Electronics,7,726.8
S5185,2025-10-27,Hamilton Central,Waikato,Beauty,1,270.32
S5186,2025-08-28,George St,Otago,Grocery,12,2829.17
S5187,2025-09-04,Queen St,Auckland,Beauty,7,1954.73
S5188,2025-02-03,Lambton,Wellington,Home,6,334.08
S5189,2025-08-17,Hamilton Central,Waikato,Home,2,547.5
S5190,2025-09-23,Riccarton,Canterbury,Beauty,11,2566.96
S5191,2025-11-21,George St,Otago,Beauty,5,980.18
S5192,2025-05-12,George St,Otago,Beauty,10,951.55
S5193,2025-02-12,Queen St,Auckland,Apparel,4,900.72
S5194,2025-04-27,George St,Otago,Electronics,5,1124.17
S5195,2025-08-01,George St,Otago,Electronics,2,504.11
S5196,2025-05-21,George St,Otago,Apparel,5,1297.06
S5197,2025-04-21,Lambton,Wellington,Home,7,1807.59
S5198,2025-10-13,Lambton,Wellington,Beauty,5,1401.46
S5199,2025-01-13,Lambton,Wellington,Electronics,12,3450.74
S5200,2025-06-08,George St,Otago,Beauty,8,214.89
S5201,2025-07-19,George St,Otago,Electronics,4,450.57
S5202,2025-06-26,George St,Otago,Beauty,12,2857.54
S5203,2025-10-03,Hamilton Central,Waikato,Beauty,5,811.01
S5204,2025-05-12,George St,Otago,Home,9,2468.09
S5205,2025-10-17,Riccarton,Canterbury,Apparel,4,480.13
S5206,2025-12-10,Hamilton Central,Waikato,Electronics,1,254.24
S5207,2025-08-10,Riccarton,Canterbury,Grocery,11,568.03
S5208,2025-05-10,Queen St,Auckland,Grocery,11,415.22
S5209,2025-06-27,Hamilton Central,Waikato,Beauty,3,786.59
S5210,2025-04-14,Riccarton,Canterbury,Beauty,10,314.54
S5211,2025-10-11,Queen St,Auckland,Beauty,8,1222.05
S5212,2025-04-09,George St,Otago,Apparel,9,1554.15
S5213,2025-07-07,George St,Otago,Apparel,3,557.82
S5214,2025-11-07,Queen St,Auckland,Electronics,10,2855.82
S5215,2025-11-14,George St,Otago,Electronics,7,2096.45
S5216,2025-07-19,Queen St,Auckland,Beauty,1,27.74
S5217,2025-06-07,Lambton,Wellington,Electronics,8,2278.8
S5218,2025-08-06,George St,Otago,Apparel,2,531.76
S5219,2025-11-02,Lambton,Wellington,Beauty,12,921.26
S5220,2025-09-10,George St,Otago,Grocery,7,309.29
S5221,2025-08-15,Riccarton,Canterbury,Home,7,888.65
S5222,2025-10-07,Queen St,Auckland,Home,4,914.35
S5223,2025-07-04,Queen St,Auckland,Home,4,187.79
S5224,2025-04-13,Hamilton Central,Waikato,Electronics,4,561.19
S5225,2025-10-15,Queen St,Auckland,Electronics,4,211.75
S5226,2025-01-20,Riccarton,Canterbury,Electronics,6,931.68
S5227,2025-01-18,Lambton,Wellington,Electronics,6,1261.66
S5228,2025-10-27,George St,Otago,Apparel,2,567.64
S5229,2025-04-16,Queen St,Auckland,Electronics,6,626.74
S5230,2025-12-08,Hamilton Central,Waikato,Grocery,4,1146.82
S5231,2025-09-27,Hamilton Central,Waikato,Grocery,10,2687.92
S5232,2025-09-26,Lambton,Wellington,Beauty,9,1240.53
S5233,2025-04-11,George St,Otago,Apparel,8,2254.59
S5234,2025-02-21,George St,Otago,Beauty,1,224.72
S5235,2025-03-24,Hamilton Central,Waikato,Home,3,314.91
S5236,2025-04-26,Hamilton Central,Waikato,Grocery,4,889.38
S5237,2025-07-09,Hamilton Central,Waikato,Beauty,5,270.46
S5238,2025-03-17,Lambton,Wellington,Beauty,10,1285.73
S5239,2025-05-01,George St,Otago,Beauty,4,355.57
S5240,2025-12-06,George St,Otago,Electronics,5,1242.45
S5241,2025-02-27,Riccarton,Canterbury,Electronics,6,135.32
S5242,2025-05-28,Hamilton Central,Waikato,Apparel,4,83.53
S5243,2025-12-10,Riccarton,Canterbury,Electronics,11,1968.91
S5244,2025-07-21,Lambton,Wellington,Home,9,975.31
S5245,2025-01-14,Lambton,Wellington,Home,12,1526.57
S5246,2025-06-09,George St,Otago,Beauty,7,637.51
S5247,2025-10-23,Lambton,Wellington,Apparel,9,1042.85
S5248,2025-10-13,Queen St,Auckland,Electronics,7,1338.82
S5249,2025-10-27,Queen St,Auckland,Beauty,11,1681.76
S5250,2025-03-02,Queen St,Auckland,Home,5,1312.69
S5251,2025-04-05,Queen St,Auckland,Electronics,4,892.41
S5252,2025-10-23,Riccarton,Canterbury,Home,6,848.41
S5253,2025-05-02,Queen St,Auckland,Apparel,10,342.46
S5254,2025-02-06,Hamilton Central,Waikato,Beauty,11,328.15
S5255,2025-02-04,George St,Otago,Home,11,3004.21
S5256,2025-02-01,Queen St,Auckland,Grocery,12,2903.99
S5257,2025-09-12,Lambton,Wellington,Electronics,5,318.49
S5258,2025-11-28,Riccarton,Canterbury,Beauty,12,2581.77
S5259,2025-05-28,Lambton,Wellington,Grocery,9,792.3
S5260,2025-04-20,Hamilton Central,Waikato,Apparel,8,1169.16
S5261,2025-08-10,Queen St,Auckland,Home,3,470.17
S5262,2025-07-07,Hamilton Central,Waikato,Electronics,4,582.24
S5263,2025-08-16,Riccarton,Canterbury,Home,5,324.84
S5264,2025-10-10,Queen St,Auckland,Home,3,73.15
S5265,2025-02-23,George St,Otago,Home,4,441.93
S5266,2025-08-01,George St,Otago,Grocery,6,1059.98
S5267,2025-04-14,Lambton,Wellington,Apparel,5,555.66
S5268,2025-06-14,George St,Otago,Home,6,1142.66
S5269,2025-06-21,Hamilton Central,Waikato,Beauty,8,2070.61
S5270,2025-10-03,Hamilton Central,Waikato,Home,7,1905.0
S5271,2025-08-26,Hamilton Central,Waikato,Apparel,1,206.94
S5272,2025-10-18,Queen St,Auckland,Beauty,2,399.94
S5273,2025-09-13,Hamilton Central,Waikato,Grocery,3,626.72
S5274,2025-05-09,Hamilton Central,Waikato,Home,9,337.27
S5275,2025-06-22,Riccarton,Canterbury,Beauty,2,59.0
S5276,2025-07-17,Riccarton,Canterbury,Electronics,8,578.76
S5277,2025-03-19,Hamilton Central,Waikato,Electronics,4,998.72
S5278,2025-11-22,Riccarton,Canterbury,Home,6,1770.48
S5279,2025-05-04,George St,Otago,Apparel,8,1041.91
S5280,2025-10-01,George St,Otago,Home,7,1400.33
S5281,2025-08-04,Lambton,Wellington,Beauty,5,1249.65
S5282,2025-01-02,Riccarton,Canterbury,Grocery,10,669.38
S5283,2025-03-01,Hamilton Central,Waikato,Beauty,6,188.17
S5284,2025-05-18,George St,Otago,Beauty,11,2611.18
S5285,2025-01-13,Queen St,Auckland,Home,9,2274.96
S5286,2025-11-14,Hamilton Central,Waikato,Electronics,8,1474.95
S5287,2025-03-21,Riccarton,Canterbury,Beauty,1,203.37
S5288,2025-06-07,Hamilton Central,Waikato,Apparel,8,1540.87
S5289,2025-11-07,Riccarton,Canterbury,Apparel,12,1962.51
S5290,2025-04-01,Queen St,Auckland,Beauty,2,200.69
S5291,2025-02-03,Hamilton Central,Waikato,Grocery,5,234.75
S5292,2025-07-11,Riccarton,Canterbury,Electronics,12,3589.98
S5293,2025-08-05,Riccarton,Canterbury,Beauty,1,99.35
S5294,2025-04-20,Queen St,Auckland,Grocery,9,2259.59
S5295,2025-12-26,Riccarton,Canterbury,Home,6,1011.29
S5296,2025-11-21,Riccarton,Canterbury,Beauty,5,414.62
S5297,2025-06-13,George St,Otago,Home,1,141.07
S5298,2025-01-05,Hamilton Central,Waikato,Apparel,10,2437.41
S5299,2025-06-12,Riccarton,Canterbury,Apparel,3,491.03
S5300,2025-04-27,Hamilton Central,Waikato,Apparel,12,2509.3
S5301,2025-05-01,Hamilton Central,Waikato,Home,4,594.72
S5302,2025-03-06,George St,Otago,Grocery,12,2877.44
S5303,2025-02-13,Riccarton,Canterbury,Apparel,4,320.59
S5304,2025-05-21,Lambton,Wellington,Grocery,2,74.4
S5305,2025-04-02,Lambton,Wellington,Electronics,4,324.83
S5306,2025-09-13,Lambton,Wellington,Apparel,10,112.9
S5307,2025-11-04,Riccarton,Canterbury,Home,6,1161.06
S5308,2025-12-21,Riccarton,Canterbury,Beauty,3,229.71
S5309,2025-03-02,Queen St,Auckland,Apparel,8,1859.23
S5310,2025-09-26,Riccarton,Canterbury,Grocery,5,933.06
S5311,2025-08-08,George St,Otago,Apparel,11,1506.34
S5312,2025-05-07,George St,Otago,Apparel,12,1478.73
S5313,2025-11-27,Queen St,Auckland,Grocery,3,373.44
S5314,2025-08-24,Riccarton,Canterbury,Beauty,6,1285.85
S5315,2025-04-19,Riccarton,Canterbury,Home,1,37.63
S5316,2025-05-26,Riccarton,Canterbury,Beauty,4,916.69
S5317,2025-04-09,George St,Otago,Home,8,1411.55
S5318,2025-01-26,Riccarton,Canterbury,Electronics,3,106.05
S5319,2025-04-20,Hamilton Central,Waikato,Electronics,8,2072.33
S5320,2025-06-11,Hamilton Central,Waikato,Home,10,1064.49
S5321,2025-12-04,Lambton,Wellington,Electronics,6,1078.13
S5322,2025-09-11,Lambton,Wellington,Grocery,1,250.63
S5323,2025-06-24,Lambton,Wellington,Electronics,10,1554.53
S5324,2025-04-08,George St,Otago,Grocery,3,244.31
S5325,2025-05-23,George St,Otago,Electronics,10,2266.12
S5326,2025-06-12,George St,Otago,Beauty,8,685.32
S5327,2025-03-28,Hamilton Central,Waikato,Apparel,6,1211.86
S5328,2025-11-27,Queen St,Auckland,Apparel,5,419.88
S5329,2025-02-11,Queen St,Auckland,Home,6,1392.56
S5330,2025-07-14,George St,Otago,Grocery,12,763.47
S5331,2025-10-26,Riccarton,Canterbury,Home,12,2454.14
S5332,2025-09-20,Riccarton,Canterbury,Home,9,766.52
S5333,2025-12-10,Hamilton Central,Waikato,Home,10,2077.41
S5334,2025-09-28,Riccarton,Canterbury,Apparel,4,720.45
S5335,2025-02-11,Hamilton Central,Waikato,Grocery,2,260.71
S5336,2025-03-17,George St,Otago,Apparel,11,2067.69
S5337,2025-05-22,Lambton,Wellington,Electronics,1,138.61
S5338,2025-03-09,Queen St,Auckland,Apparel,11,1773.49
S5339,2025-08-23,Queen St,Auckland,Grocery,9,116.97
S5340,2025-02-03,Riccarton,Canterbury,Home,11,1450.13
S5341,2025-04-24,Riccarton,Canterbury,Apparel,4,1100.18
S5342,2025-03-10,Lambton,Wellington,Beauty,7,1659.28
S5343,2025-07-08,Queen St,Auckland,Grocery,11,702.67
S5344,2025-07-05,Hamilton Central,Waikato,Home,4,395.98
S5345,2025-05-14,Hamilton Central,Waikato,Electronics,9,1286.0
S5346,2025-08-15,George St,Otago,Electronics,6,995.54
S5347,2025-06-23,Lambton,Wellington,Apparel,3,865.65
S5348,2025-02-04,Queen St,Auckland,Apparel,5,474.69
S5349,2025-08-25,Lambton,Wellington,Beauty,4,784.38
S5350,2025-02-26,Queen St,Auckland,Grocery,6,393.73
S5351,2025-05-25,Riccarton,Canterbury,Home,2,526.49
S5352,2025-04-14,Riccarton,Canterbury,Apparel,4,360.86
S5353,2025-03-26,George St,Otago,Beauty,11,1492.63
S5354,2025-01-04,Lambton,Wellington,Home,8,670.78
S5355,2025-11-27,Queen St,Auckland,Apparel,4,733.22
S5356,2025-09-02,Queen St,Auckland,Home,3,476.81
S5357,2025-02-20,Queen St,Auckland,Apparel,7,1032.76
S5358,2025-05-24,George St,Otago,Apparel,7,752.0
S5359,2025-04-10,Hamilton Central,Waikato,Electronics,4,454.29
S5360,2025-05-27,Riccarton,Canterbury,Beauty,11,878.38
S5361,2025-06-11,Hamilton Central,Waikato,Grocery,7,822.33
S5362,2025-03-23,Queen St,Auckland,Electronics,6,773.67
S5363,2025-09-05,George St,Otago,Home,4,613.89
S5364,2025-06-11,Queen St,Auckland,Beauty,4,239.04
S5365,2025-09-23,Hamilton Central,Waikato,Beauty,4,1104.69
S5366,2025-02-24,George St,Otago,Beauty,9,2310.63
S5367,2025-01-05,Queen St,Auckland,Electronics,7,1661.83
S5368,2025-01-25,Queen St,Auckland,Electronics,1,278.36
S5369,2025-10-08,Queen St,Auckland,Electronics,5,393.67
S5370,2025-09-09,Queen St,Auckland,Home,11,1522.4
S5371,2025-01-21,Queen St,Auckland,Grocery,12,451.14
S5372,2025-10-04,Riccarton,Canterbury,Electronics,5,1074.45
S5373,2025-11-08,Lambton,Wellington,Grocery,3,439.92
S5374,2025-01-22,Hamilton Central,Waikato,Apparel,2,215.42
S5375,2025-04-25,George St,Otago,Beauty,1,107.52
S5376,2025-11-09,Lambton,Wellington,Beauty,11,1332.01
S5377,2025-09-23,Queen St,Auckland,Beauty,9,106.21
S5378,2025-03-23,George St,Otago,Electronics,1,120.57
S5379,2025-10-06,Lambton,Wellington,Electronics,2,330.75
S5380,2025-09-13,Lambton,Wellington,Apparel,2,434.84
S5381,2025-12-15,George St,Otago,Home,11,2991.95
S5382,2025-09-25,Hamilton Central,Waikato,Home,2,526.82
S5383,2025-10-05,Hamilton Central,Waikato,Home,10,1859.89
S5384,2025-04-24,Riccarton,Canterbury,Home,8,597.9
S5385,2025-10-18,Hamilton Central,Waikato,Apparel,12,676.61
S5386,2025-11-19,Queen St,Auckland,Home,10,1721.22
S5387,2025-11-03,Lambton,Wellington,Electronics,6,607.45
S5388,2025-05-03,George St,Otago,Beauty,12,303.2
S5389,2025-08-25,Lambton,Wellington,Beauty,3,496.76
S5390,2025-08-13,Lambton,Wellington,Beauty,7,1681.29
S5391,2025-02-12,Queen St,Auckland,Home,3,307.36
S5392,2025-10-09,Lambton,Wellington,Beauty,8,1363.54
S5393,2025-09-09,Queen St,Auckland,Grocery,5,330.58
S5394,2025-02-10,Lambton,Wellington,Electronics,7,1542.31
S5395,2025-11-09,Riccarton,Canterbury,Apparel,8,2212.76
S5396,2025-06-03,George St,Otago,Electronics,3,95.1
S5397,2025-07-12,Hamilton Central,Waikato,Grocery,2,231.12
S5398,2025-10-21,George St,Otago,Home,11,1744.84
S5399,2025-02-28,Queen St,Auckland,Grocery,2,240.57
S5400,2025-12-17,George St,Otago,Electronics,2,212.99
S5401,2025-11-20,Lambton,Wellington,Electronics,1,104.71
S5402,2025-03-04,Lambton,Wellington,Electronics,2,318.85
S5403,2025-12-25,George St,Otago,Grocery,2,109.59
S5404,2025-07-13,George St,Otago,Beauty,7,1142.41
S5405,2025-06-16,Hamilton Central,Waikato,Beauty,3,516.87
S5406,2025-04-13,Hamilton Central,Waikato,Electronics,1,263.59
S5407,2025-09-13,Lambton,Wellington,Apparel,9,2669.65
S5408,2025-09-09,Riccarton,Canterbury,Apparel,4,359.6
S5409,2025-05-10,Lambton,Wellington,Apparel,11,3263.91
S5410,2025-09-12,Hamilton Central,Waikato,Apparel,3,782.12
S5411,2025-06-02,Queen St,Auckland,Grocery,4,570.71
S5412,2025-03-23,George St,Otago,Home,10,2204.68
S5413,2025-08-10,Riccarton,Canterbury,Electronics,2,398.89
S5414,2025-04-13,Lambton,Wellington,Apparel,5,1226.55
S5415,2025-06-09,Lambton,Wellington,Home,3,496.16
S5416,2025-12-04,George St,Otago,Grocery,1,112.69
S5417,2025-09-05,Lambton,Wellington,Apparel,3,620.9
S5418,2025-12-22,Riccarton,Canterbury,Apparel,2,414.26
S5419,2025-01-17,George St,Otago,Electronics,5,893.47
S5420,2025-01-02,Lambton,Wellington,Home,10,2446.5
S5421,2025-10-09,Queen St,Auckland,Grocery,2,49.69
S5422,2025-11-26,Hamilton Central,Waikato,Apparel,12,3234.24
S5423,2025-04-01,Hamilton Central,Waikato,Apparel,5,743.75
S5424,2025-12-13,Hamilton Central,Waikato,Grocery,6,1331.41
S5425,2025-10-18,Queen St,Auckland,Electronics,6,614.13
S5426,2025-06-20,Hamilton Central,Waikato,Home,5,577.78
S5427,2025-02-27,Queen St,Auckland,Apparel,7,649.91
S5428,2025-04-18,Lambton,Wellington,Home,5,1187.49
S5429,2025-08-22,Queen St,Auckland,Beauty,8,95.92
S5430,2025-06-08,Hamilton Central,Waikato,Grocery,8,1776.29
S5431,2025-06-04,Lambton,Wellington,Beauty,8,1034.78
S5432,2025-02-05,Hamilton Central,Waikato,Apparel,6,944.08
S5433,2025-08-01,George St,Otago,Electronics,6,207.26
S5434,2025-08-17,Lambton,Wellington,Apparel,10,2732.11
S5435,2025-08-02,Queen St,Auckland,Home,6,197.24
S5436,2025-12-20,Riccarton,Canterbury,Grocery,5,109.27
S5437,2025-07-20,Lambton,Wellington,Home,5,919.71
S5438,2025-12-28,Riccarton,Canterbury,Grocery,7,1237.27
S5439,2025-06-27,Riccarton,Canterbury,Grocery,6,1014.2
S5440,2025-12-10,George St,Otago,Electronics,12,3249.23
S5441,2025-08-01,George St,Otago,Apparel,11,1728.07
S5442,2025-02-14,Queen St,Auckland,Electronics,5,534.47
S5443,2025-07-14,Hamilton Central,Waikato,Grocery,4,639.98
S5444,2025-07-16,George St,Otago,Grocery,2,539.19
S5445,2025-08-16,George St,Otago,Grocery,10,2733.37
S5446,2025-11-18,Hamilton Central,Waikato,Home,7,1881.04
S5447,2025-03-13,Hamilton Central,Waikato,Electronics,4,744.62
S5448,2025-03-04,Hamilton Central,Waikato,Electronics,9,1023.74
S5449,2025-08-23,Hamilton Central,Waikato,Apparel,3,99.19
S5450,2025-03-28,George St,Otago,Beauty,2,484.45
S5451,2025-11-15,Queen St,Auckland,Electronics,2,55.61
S5452,2025-03-11,Hamilton Central,Waikato,Apparel,2,344.93
S5453,2025-04-05,Hamilton Central,Waikato,Beauty,2,421.7
S5454,2025-03-08,George St,Otago,Grocery,10,1303.04
S5455,2025-06-06,Lambton,Wellington,Apparel,6,1628.78
S5456,2025-04-04,Queen St,Auckland,Electronics,2,269.29
S5457,2025-04-16,Lambton,Wellington,Apparel,1,282.03
S5458,2025-05-22,Riccarton,Canterbury,Grocery,8,1980.0
S5459,2025-09-02,Queen St,Auckland,Apparel,6,1622.55
S5460,2025-05-08,George St,Otago,Home,2,152.62
S5461,2025-05-03,Riccarton,Canterbury,Electronics,6,229.09
S5462,2025-03-22,Hamilton Central,Waikato,Grocery,2,183.94
S5463,2025-07-22,Queen St,Auckland,Apparel,4,771.99
S5464,2025-05-02,Riccarton,Canterbury,Electronics,2,296.17
S5465,2025-05-28,Queen St,Auckland,Home,1,62.08
S5466,2025-11-25,Lambton,Wellington,Home,7,1586.83
S5467,2025-04-13,Hamilton Central,Waikato,Beauty,12,488.97
S5468,2025-11-09,Riccarton,Canterbury,Grocery,9,163.5
S5469,2025-09-25,Queen St,Auckland,Grocery,11,1119.48
S5470,2025-06-03,Hamilton Central,Waikato,Beauty,9,136.59
S5471,2025-04-20,Riccarton,Canterbury,Electronics,8,549.94
S5472,2025-07-26,Lambton,Wellington,Apparel,5,1451.91
S5473,2025-03-16,George St,Otago,Apparel,12,2521.48
S5474,2025-12-13,Hamilton Central,Waikato,Grocery,10,1651.49
S5475,2025-06-17,Queen St,Auckland,Beauty,7,585.6
S5476,2025-08-12,Hamilton Central,Waikato,Electronics,8,2106.48
S5477,2025-10-05,Riccarton,Canterbury,Grocery,6,195.72
S5478,2025-10-05,George St,Otago,Electronics,6,258.46
S5479,2025-03-28,Queen St,Auckland,Electronics,4,855.26
S5480,2025-12-04,Queen St,Auckland,Beauty,4,778.05
S5481,2025-07-22,Riccarton,Canterbury,Electronics,8,1701.87
S5482,2025-05-12,George St,Otago,Beauty,9,2096.12
S5483,2025-06-10,Lambton,Wellington,Electronics,9,487.22
S5484,2025-12-19,Riccarton,Canterbury,Grocery,11,3092.8
S5485,2025-08-17,Queen St,Auckland,Apparel,4,165.81
S5486,2025-07-18,Riccarton,Canterbury,Beauty,6,573.24
S5487,2025-07-19,George St,Otago,Beauty,1,230.28
S5488,2025-07-26,Lambton,Wellington,Electronics,4,305.23
S5489,2025-11-12,George St,Otago,Home,11,1241.63
S5490,2025-03-18,Hamilton Central,Waikato,Electronics,4,180.91
S5491,2025-10-06,Riccarton,Canterbury,Grocery,12,2658.94
S5492,2025-11-17,Hamilton Central,Waikato,Grocery,6,1639.5
S5493,2025-07-13,Lambton,Wellington,Home,2,290.31
S5494,2025-07-11,Queen St,Auckland,Home,3,487.56
S5495,2025-01-21,Hamilton Central,Waikato,Beauty,3,33.87
S5496,2025-12-19,Lambton,Wellington,Home,10,1164.11
S5497,2025-08-13,Lambton,Wellington,Electronics,3,867.51
S5498,2025-07-15,George St,Otago,Grocery,12,490.69
S5499,2025-10-04,Hamilton Central,Waikato,Grocery,8,2288.05
S5500,2025-06-02,Lambton,Wellington,Electronics,10,2147.79
S5501,2025-01-18,Lambton,Wellington,Home,5,1112.0
S5502,2025-11-13,George St,Otago,Beauty,5,622.88
S5503,2025-07-05,Queen St,Auckland,Home,11,2878.06
S5504,2025-09-24,George St,Otago,Home,11,1624.05
S5505,2025-09-17,Hamilton Central,Waikato,Home,3,302.6
S5506,2025-09-28,Lambton,Wellington,Home,9,2669.99
S5507,2025-04-15,Queen St,Auckland,Beauty,9,1703.62
S5508,2025-11-26,Queen St,Auckland,Electronics,5,1203.1
S5509,2025-12-11,Riccarton,Canterbury,Beauty,9,2452.68
S5510,2025-04-23,Hamilton Central,Waikato,Apparel,11,2618.07
S5511,2025-03-09,Hamilton Central,Waikato,Beauty,2,29.35
S5512,2025-01-17,Lambton,Wellington,Home,12,662.83
S5513,2025-10-03,Riccarton,Canterbury,Beauty,1,71.09
S5514,2025-03-09,Lambton,Wellington,Electronics,5,828.43
S5515,2025-07-01,George St,Otago,Apparel,11,2932.22
S5516,2025-08-04,Hamilton Central,Waikato,Electronics,11,1026.42
S5517,2025-02-17,Riccarton,Canterbury,Grocery,9,1331.23
S5518,2025-11-25,Riccarton,Canterbury,Home,5,320.71
S5519,2025-02-15,George St,Otago,Beauty,6,1137.52
S5520,2025-10-02,Riccarton,Canterbury,Home,3,496.5
S5521,2025-04-11,Lambton,Wellington,Home,4,1187.8
S5522,2025-08-13,Lambton,Wellington,Apparel,7,167.19
S5523,2025-06-22,George St,Otago,Apparel,8,1114.69
S5524,2025-01-13,Riccarton,Canterbury,Beauty,12,2921.37
S5525,2025-10-22,Hamilton Central,Waikato,Home,4,544.52
S5526,2025-05-08,Queen St,Auckland,Beauty,3,331.72
S5527,2025-08-24,Hamilton Central,Waikato,Beauty,2,348.32
S5528,2025-11-10,Hamilton Central,Waikato,Electronics,1,206.43
S5529,2025-07-14,Queen St,Auckland,Beauty,9,1091.06
S5530,2025-06-04,Hamilton Central,Waikato,Grocery,9,1210.7
S5531,2025-10-11,George St,Otago,Apparel,4,714.03
S5532,2025-10-15,Riccarton,Canterbury,Beauty,10,574.38
S5533,2025-05-26,Queen St,Auckland,Apparel,11,3139.02
S5534,2025-02-05,Queen St,Auckland,Beauty,2,502.16
S5535,2025-09-05,Queen St,Auckland,Electronics,8,2085.19
S5536,2025-11-05,George St,Otago,Grocery,10,2145.15
S5537,2025-04-17,Riccarton,Canterbury,Electronics,3,255.5
S5538,2025-10-21,Hamilton Central,Waikato,Grocery,2,31.5
S5539,2025-09-08,Riccarton,Canterbury,Home,5,883.94
S5540,2025-12-11,George St,Otago,Electronics,10,2301.69
S5541,2025-04-22,Queen St,Auckland,Apparel,11,1334.07
S5542,2025-09-15,Riccarton,Canterbury,Electronics,10,559.38
S5543,2025-02-26,Riccarton,Canterbury,Beauty,11,992.13
S5544,2025-03-19,Riccarton,Canterbury,Apparel,3,613.36
S5545,2025-05-09,Hamilton Central,Waikato,Grocery,12,1889.08
S5546,2025-02-19,Lambton,Wellington,Grocery,4,646.57
S5547,2025-06-05,Riccarton,Canterbury,Beauty,12,2270.99
S5548,2025-10-26,Lambton,Wellington,Beauty,5,1276.63
S5549,2025-12-06,Queen St,Auckland,Electronics,4,825.06
S5550,2025-02-28,Hamilton Central,Waikato,Beauty,9,2235.16
S5551,2025-03-14,George St,Otago,Home,2,368.82
S5552,2025-12-17,Lambton,Wellington,Electronics,8,754.81
S5553,2025-05-11,Queen St,Auckland,Beauty,9,1714.9
S5554,2025-07-08,George St,Otago,Home,7,1119.95
S5555,2025-04-18,Hamilton Central,Waikato,Apparel,5,1107.85
S5556,2025-05-14,George St,Otago,Apparel,2,134.13
S5557,2025-04-06,Lambton,Wellington,Grocery,11,2959.28
S5558,2025-04-20,Queen St,Auckland,Grocery,12,1218.83
S5559,2025-11-22,Queen St,Auckland,Beauty,9,1327.21
S5560,2025-11-11,Queen St,Auckland,Beauty,11,1551.2
S5561,2025-01-16,George St,Otago,Beauty,2,595.55
S5562,2025-05-09,Riccarton,Canterbury,Electronics,8,2289.76
S5563,2025-09-26,Riccarton,Canterbury,Home,1,183.45
S5564,2025-05-27,George St,Otago,Apparel,12,3305.42
S5565,2025-04-22,Riccarton,Canterbury,Beauty,5,1459.19
S5566,2025-01-21,Lambton,Wellington,Apparel,1,243.94
S5567,2025-05-19,Riccarton,Canterbury,Grocery,6,984.4
S5568,2025-02-15,Hamilton Central,Waikato,Grocery,12,707.2
S5569,2025-06-16,George St,Otago,Home,9,1962.39
